sha256,copy_count,relative_path,is_canonical,duplicate_index
5d9f5a8f99d21cff2f3d85ee4faec473b74c28be2c3dfc0ff1976375fc84501a,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta13/V-Vta13.csv,True,0
5d9f5a8f99d21cff2f3d85ee4faec473b74c28be2c3dfc0ff1976375fc84501a,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta13.csv,False,1
5e50658cbdd33fc9dfc0dd462a68996ab31cd6b584b67e6713d4f3d3bf04d455,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw11/V-Vw11.csv,True,0
5e50658cbdd33fc9dfc0dd462a68996ab31cd6b584b67e6713d4f3d3bf04d455,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw11.csv,False,1
5f13f8ede6117bb26ea26f977f19282415dc4064368b6ad3a502c8d3c1150b3f,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14b/S-Vw14b.csv,True,0
5f13f8ede6117bb26ea26f977f19282415dc4064368b6ad3a502c8d3c1150b3f,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw14b.csv,False,1
62ab9ddd16621eb70afaeec7237ae7b31499ae5df9e9d57324fc07fe648a48ee,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,True,0
62ab9ddd16621eb70afaeec7237ae7b31499ae5df9e9d57324fc07fe648a48ee,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw17.csv,False,1
6552ab344fe50a0163f980f3d852fef80ac8520530985902206eb7d15b44cfb1,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb02/S-Vtb2.csv,True,0
6552ab344fe50a0163f980f3d852fef80ac8520530985902206eb7d15b44cfb1,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb2.csv,False,1
6819d97f1291b377496982e51f5ba2178a083edaf8664b9258ead5e1151d33a2,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta05/V-vta5.csv,True,0
6819d97f1291b377496982e51f5ba2178a083edaf8664b9258ead5e1151d33a2,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta5.csv,False,1
681a39826d9a127c53c6df4b9c8729f772d283b34229a12a6db335ca3a9a9920,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw13/V-Vw13.csv,True,0
681a39826d9a127c53c6df4b9c8729f772d283b34229a12a6db335ca3a9a9920,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw13.csv,False,1
690ccc6eb832fe061ce33465a828966b96edc5e739a431f208616886614da738,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,True,0
690ccc6eb832fe061ce33465a828966b96edc5e739a431f208616886614da738,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw7.csv,False,1
695cf51819c0f0f8b7894df11af667ab2e819bfff991330ceb8d4a3492a22428,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta19/S-Vta19.csv,True,0
695cf51819c0f0f8b7894df11af667ab2e819bfff991330ceb8d4a3492a22428,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta19.csv,False,1
6aeca8956af02a64051042fa4b807e858691ea36b0c5a6642f78a33d5af113db,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,True,0
6aeca8956af02a64051042fa4b807e858691ea36b0c5a6642f78a33d5af113db,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw2.csv,False,1
6c6fbb29e6400817be84ecf2370d98025cfff9debf2f2e73c3ddaa3a9560dd1d,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta29/V-vta29.csv,True,0
6c6fbb29e6400817be84ecf2370d98025cfff9debf2f2e73c3ddaa3a9560dd1d,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta29.csv,False,1
6f9911ce3037bf56e8c56b52dd5a87aa70088fe645daed359a5e69578a319834,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta10/V-vta10.csv,True,0
6f9911ce3037bf56e8c56b52dd5a87aa70088fe645daed359a5e69578a319834,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta10.csv,False,1
6fa0f3d88a6c7c80cf7adf82b9e969d2de489e799b4f9a604758c8ce479ce7a3,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw03/S-Vw3.csv,True,0
6fa0f3d88a6c7c80cf7adf82b9e969d2de489e799b4f9a604758c8ce479ce7a3,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw3.csv,False,1
71acb4e5c50919df05f1f56a0192d392793e9b10e66bbf6a101b6314ee398c33,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta04/V-vta4.csv,True,0
71acb4e5c50919df05f1f56a0192d392793e9b10e66bbf6a101b6314ee398c33,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta4.csv,False,1
728629ca2a30457e7909e79c6a50040a1337274b7ada2003b2863e62a40c547a,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta06/V-vta6.csv,True,0
728629ca2a30457e7909e79c6a50040a1337274b7ada2003b2863e62a40c547a,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,False,1
75149cbe1a9e953612c634d2b51972d905b019ea07955b5b50307469812902d6,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,True,0
75149cbe1a9e953612c634d2b51972d905b019ea07955b5b50307469812902d6,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw17.csv,False,1
766e63d6975426dcee66bb9b100daf6291240da1d65b4b1db851d4fd40e334c7,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta27/V-vta27.csv,True,0
766e63d6975426dcee66bb9b100daf6291240da1d65b4b1db851d4fd40e334c7,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta27.csv,False,1
7916a97a4b23780647c96200533f3a1c6866e6e224ac040b603abd14b48b15de,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,True,0
7916a97a4b23780647c96200533f3a1c6866e6e224ac040b603abd14b48b15de,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw2.csv,False,1
7bb966aa72278f3c8fbf39510fa53fce1daccbf465e8153adb6f4d520c1bf2be,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta02/V-Vta2.csv,True,0
7bb966aa72278f3c8fbf39510fa53fce1daccbf465e8153adb6f4d520c1bf2be,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta2.csv,False,1
7bdca3360c9411c58fdc41e4366fc79f336b087fd89c6d295976504c5e559e64,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb01/S-Vtb1.csv,True,0
7bdca3360c9411c58fdc41e4366fc79f336b087fd89c6d295976504c5e559e64,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb1.csv,False,1
7c5479fc893131a8c4d75daf73c3b5ae25512a1e194a6ced50fa24633de0f215,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta03/S-Vta3.csv,True,0
7c5479fc893131a8c4d75daf73c3b5ae25512a1e194a6ced50fa24633de0f215,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta3.csv,False,1
7cadb0617ec69513de0ee718c707acc72cdb76261ec0ab33e629d8354cbaf883,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb03/S-Vtb3.csv,True,0
7cadb0617ec69513de0ee718c707acc72cdb76261ec0ab33e629d8354cbaf883,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb3.csv,False,1
7e2e52e2b9b568ea3e1c463c7ec77e5fd56b371f3149ff3149d00482a8ca8de9,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta22/V-Vta22.csv,True,0
7e2e52e2b9b568ea3e1c463c7ec77e5fd56b371f3149ff3149d00482a8ca8de9,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta22.csv,False,1
7e440cc28168a538f694c07d24b374c75af7cce13cb108e342f5eb2ef5633728,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw15/S-Vw15.csv,True,0
7e440cc28168a538f694c07d24b374c75af7cce13cb108e342f5eb2ef5633728,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw15.csv,False,1
7f46f770cd49c85185446420bc10db9e7a9ffe4aa190e3b1cc1111220eab04b2,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa01/S-Vfa01.csv,True,0
7f46f770cd49c85185446420bc10db9e7a9ffe4aa190e3b1cc1111220eab04b2,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vfa01.csv,False,1
817fd5f786beebb804b39e00c0da1a541e37074b7dcb843fdb43ea94dbefa190,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16b/S-Vw16b.csv,True,0
817fd5f786beebb804b39e00c0da1a541e37074b7dcb843fdb43ea94dbefa190,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw16b.csv,False,1
81ad22765340419e1ea88e69e2a92dc38c260f244c5aeb951c88fb668908ad37,4,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,True,0
81ad22765340419e1ea88e69e2a92dc38c260f244c5aeb951c88fb668908ad37,4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa01.csv,False,1
81ad22765340419e1ea88e69e2a92dc38c260f244c5aeb951c88fb668908ad37,4,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfa01/V-Vfa01.csv,False,2
81ad22765340419e1ea88e69e2a92dc38c260f244c5aeb951c88fb668908ad37,4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfa01.csv,False,3
82687cefc4799459174ad6f7411fdea28250146d29144ed210c4188aad0999f4,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta21/V-vta21.csv,True,0
82687cefc4799459174ad6f7411fdea28250146d29144ed210c4188aad0999f4,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,False,1
82c7e730c3aefbc0bbdc6fc9b9d3d6c20071e392bbdf34b78736f54e99632260,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta20/S-Vta20.csv,True,0
82c7e730c3aefbc0bbdc6fc9b9d3d6c20071e392bbdf34b78736f54e99632260,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta20.csv,False,1
8a83103ce0f0b03ffc5adc772193c6738d1df3ac8f0fb4bab055597ac5bcd2c2,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S4/V-S4.csv,True,0
8a83103ce0f0b03ffc5adc772193c6738d1df3ac8f0fb4bab055597ac5bcd2c2,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S4.csv,False,1
8ab039c67c83f62ed1abad0e74c1a92886584e16a67951771fcf9d55cf3d999a,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb01/V-vtb1.csv,True,0
8ab039c67c83f62ed1abad0e74c1a92886584e16a67951771fcf9d55cf3d999a,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb1.csv,False,1
8ab4e1f0373173eb17f93426a6a2de2c1f01080fbc915c56443308256da28baa,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb06/S-Vtb6.csv,True,0
8ab4e1f0373173eb17f93426a6a2de2c1f01080fbc915c56443308256da28baa,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vtb6.csv,False,1
8b3508e408d88064cea06fe861879d79c92e368abf43706b87b7cce9ace42d8d,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta23/V-vta23.csv,True,0
8b3508e408d88064cea06fe861879d79c92e368abf43706b87b7cce9ace42d8d,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,False,1
8b4da8dba6ac4e043429be4c1ca9b57da87a880ea19b59044413594a43d1a942,3,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,True,0
8b4da8dba6ac4e043429be4c1ca9b57da87a880ea19b59044413594a43d1a942,3,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw11/V-Vw10.csv,False,1
8b4da8dba6ac4e043429be4c1ca9b57da87a880ea19b59044413594a43d1a942,3,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw10.csv,False,2
8bea1d9748bc5e3237c1aa512692f79ba4e5eb52b1defe1f88b13bf851886538,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S4/V-S4.csv,True,0
8bea1d9748bc5e3237c1aa512692f79ba4e5eb52b1defe1f88b13bf851886538,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S4.csv,False,1
8d1849f9a61a7612e70c4326d747ddd4a6c41a33ad812eb68e42f8d6b2934e6d,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St4/V-St4.csv,True,0
8d1849f9a61a7612e70c4326d747ddd4a6c41a33ad812eb68e42f8d6b2934e6d,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St4.csv,False,1
8dbdb8d7c3c0790c66dc33bfffd3eb98d59010f849ef15bdf7097b67f23b8733,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw13/S-Vw13.csv,True,0
8dbdb8d7c3c0790c66dc33bfffd3eb98d59010f849ef15bdf7097b67f23b8733,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw13.csv,False,1
8de195165a29ddea5f138d704fb3107405d823c32e54b8d49009b120ba4894aa,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta16/V-Vta16.csv,True,0
8de195165a29ddea5f138d704fb3107405d823c32e54b8d49009b120ba4894aa,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta16.csv,False,1
8f48d68ef4ab225c8381af6fb8ec0f36fe6f6048977eeebecc74cfec50d13cb8,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S2/S-S2.csv,True,0
8f48d68ef4ab225c8381af6fb8ec0f36fe6f6048977eeebecc74cfec50d13cb8,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S2.csv,False,1
9291970633a370e9f89e966b1790193f80ccce7b4c32a162ac2eed0a1a2b4a82,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta22/S-Vta22.csv,True,0
9291970633a370e9f89e966b1790193f80ccce7b4c32a162ac2eed0a1a2b4a82,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta22.csv,False,1
93cef7816fb58c250c87bfa3dc02bce8a3a3c211ba08ee72b4a9d4dddf00d481,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta08/V-vta8.csv,True,0
93cef7816fb58c250c87bfa3dc02bce8a3a3c211ba08ee72b4a9d4dddf00d481,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta8.csv,False,1
9404fbd7420b32f5ca6f369e8a1377bbf854b5b6e3ee38a137c67bf73db5d7f7,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta15/S-Vta15.csv,True,0
9404fbd7420b32f5ca6f369e8a1377bbf854b5b6e3ee38a137c67bf73db5d7f7,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta15.csv,False,1
9522a6f43094ef5de4cfad4bb48a7805c8f470eee3b481564f5cacef28e2afec,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta01a/V-Vta1a.csv,True,0
9522a6f43094ef5de4cfad4bb48a7805c8f470eee3b481564f5cacef28e2afec,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1a.csv,False,1
953176680614bf889a938ee4cc940227d820206a2f58942f8a5ff74ada4e7b2f,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw07/S-Vw7.csv,True,0
953176680614bf889a938ee4cc940227d820206a2f58942f8a5ff74ada4e7b2f,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw7.csv,False,1
9543a52492106a1ee4ad815f5a2f183e2f7142979f4edb2ae34755d0c4b3a087,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw06/S-Vw6.csv,True,0
9543a52492106a1ee4ad815f5a2f183e2f7142979f4edb2ae34755d0c4b3a087,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vw6.csv,False,1
9607f8bbfcb7e92021b113e0971be3f8fec50267d9a4abae875d1062ab10d6d6,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta27/S-Vta27.csv,True,0
9607f8bbfcb7e92021b113e0971be3f8fec50267d9a4abae875d1062ab10d6d6,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta27.csv,False,1
97ef388d6e5cc3ce17ae3d56d69c77052e5d51a6234176eb95a5e4de6cec7fe5,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta02/S-Vta2.csv,True,0
97ef388d6e5cc3ce17ae3d56d69c77052e5d51a6234176eb95a5e4de6cec7fe5,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta2.csv,False,1
9a4ff741b9581eb24797aff592479f3ce821f1272c91e7e23a30c8cb81d1e918,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3c/V-S3c.csv,True,0
9a4ff741b9581eb24797aff592479f3ce821f1272c91e7e23a30c8cb81d1e918,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3c.csv,False,1
9d7f2694d9311d71e9d6258ca29dcbd75ad4e7f8077662619c72a50d33c67892,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb05/V-Vtb5.csv,True,0
9d7f2694d9311d71e9d6258ca29dcbd75ad4e7f8077662619c72a50d33c67892,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb5.csv,False,1
9dc5cfe05e00e91feb1f6bf45e19e2c152567776bc6507bfaf037ffa63cd8662,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta12/S-Vta12.csv,True,0
9dc5cfe05e00e91feb1f6bf45e19e2c152567776bc6507bfaf037ffa63cd8662,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta12.csv,False,1
9f390441ed26e49d93ca33acb873026c5e132042f52e2eab57579f8bead333f7,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vtb (Driver E)/Vtb13/V-Vtb13.csv,True,0
9f390441ed26e49d93ca33acb873026c5e132042f52e2eab57579f8bead333f7,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vtb13.csv,False,1
9ff0c54126af8ccb8bd2707f2cb01505b87d823b74898a55999c312ae3ac69a1,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta25/S-Vta25.csv,True,0
9ff0c54126af8ccb8bd2707f2cb01505b87d823b74898a55999c312ae3ac69a1,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta25.csv,False,1
a02be7752e5d606c88dfa5a875f5a02684f06d68fa97f25112ad975aa0621448,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta25/V-Vta25.csv,True,0
a02be7752e5d606c88dfa5a875f5a02684f06d68fa97f25112ad975aa0621448,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta25.csv,False,1
a1769fa8c7cf3ca863e806973e124d867bd6dd1e9c14b3e752ff52031da1d295,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,True,0
a1769fa8c7cf3ca863e806973e124d867bd6dd1e9c14b3e752ff52031da1d295,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw1.csv,False,1
a18d901420f06dd598597716786334afd1648000037568c782429d973507028e,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vta (Driver E)/Vta11/V-Vta11.csv,True,0
a18d901420f06dd598597716786334afd1648000037568c782429d973507028e,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vta11.csv,False,1
a1e027d958baca7a2a12cbf927f4998e26d635f3e1ad211bb13db7927b3e227c,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/St (Driver C)/St6/V-St6.csv,True,0
a1e027d958baca7a2a12cbf927f4998e26d635f3e1ad211bb13db7927b3e227c,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-St6.csv,False,1
a2bb1e1eb28d111f84963240c54b790f32366f6c5b09dff1713770b52d3f5616,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/S (Driver A)/S4/S-S4.csv,True,0
a2bb1e1eb28d111f84963240c54b790f32366f6c5b09dff1713770b52d3f5616,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-S4.csv,False,1
a4aac15f70c4555ee69c2898b1254d25a815afa56cdb3e93f592819475272000,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb05/V-vtb5.csv,True,0
a4aac15f70c4555ee69c2898b1254d25a815afa56cdb3e93f592819475272000,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,False,1
a5d06dc8196ee06f0def86fd0803d1a06e3b8cd545a144baeb32988d4af22130,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,True,0
a5d06dc8196ee06f0def86fd0803d1a06e3b8cd545a144baeb32988d4af22130,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw4.csv,False,1
a5e1f1e6afba77c64cc0a16f389d859f75ea22196cdfca82a523e148c0eafd93,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta20/V-vta20.csv,True,0
a5e1f1e6afba77c64cc0a16f389d859f75ea22196cdfca82a523e148c0eafd93,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta20.csv,False,1
a644af9c4f30e17743bbf4f0ee75652cb003ca4369dfa4f9f1452d1ca3ffe389,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/S (Driver A)/S3b/V-S3b.csv,True,0
a644af9c4f30e17743bbf4f0ee75652cb003ca4369dfa4f9f1452d1ca3ffe389,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-S3b.csv,False,1
a9972e12e8ea995a1387b768f625d1cf85444916bff03d0b50d2b133ee97116f,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw05/V-Vw5.csv,True,0
a9972e12e8ea995a1387b768f625d1cf85444916bff03d0b50d2b133ee97116f,2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw5.csv,False,1
aa0e1facaeefa7b45a4288790314e55630dea68e34e62755a87865794f8a266c,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw08/V-Vw8.csv,True,0
aa0e1facaeefa7b45a4288790314e55630dea68e34e62755a87865794f8a266c,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw8.csv,False,1
ab1e8b5802ea478eb6fee564ce4b9cca1363bacaec78a9472ba834a529f3d9a9,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vw (Driver E)/Vw16a/V-Vw16a.csv,True,0
ab1e8b5802ea478eb6fee564ce4b9cca1363bacaec78a9472ba834a529f3d9a9,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vw16a.csv,False,1
ac664839bde2f1519a0a39acf261c819066cff48409cdf12cabe3c562b8bfa30,2,Unsynchronised V and S Dataset/Categorised IOVNB (V) Dataset/V Dataset/Vf (Driver E)/V-Vfb02a/V-Vfb02a.csv,True,0
ac664839bde2f1519a0a39acf261c819066cff48409cdf12cabe3c562b8bfa30,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/V-Dataset/V-Vfb02a.csv,False,1
aca49109fc93729d942d13e2008699ac4471fcffae38396127fffaecbe42d5d7,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vta (Driver E)/Vta01b/S-Vta1b.csv,True,0
aca49109fc93729d942d13e2008699ac4471fcffae38396127fffaecbe42d5d7,2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-Vta1b.csv,False,1
acec110be8eb7ef43784d195d1bd55e44ac13833ab258b8d7ab696e18ac6b5bd,2,Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,True,0
