source_file,stream,row_count,valid_timestamps,invalid_timestamps,duplicate_timestamp_rows,non_monotonic_rows,reordered,measured_rate_hz,segment_count,encoding,encoding_warning,repair_applied,satellites_consistent
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,vehicle,15826,15826,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw15/S-Vw15.csv,smartphone,1380,1380,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,vehicle,1391,1391,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16a/S-Vw16a.csv,smartphone,5879,5879,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16a/V-Vw16a.csv,vehicle,5879,5879,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16b/S-Vw16b.csv,smartphone,1126,1126,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16b/V-Vw16b.csv,vehicle,1126,1126,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/S-Vw17.csv,smartphone,329,329,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,vehicle,329,329,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/S-Y1.csv,smartphone,70285,70285,0,0,0,False,10.000009536752259,3,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/V-Y1.csv,vehicle,70285,70285,0,0,0,False,10.00000000014552,3,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-M.csv,smartphone,105974,105974,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S1.csv,smartphone,51746,51746,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S2.csv,smartphone,93876,93876,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3a.csv,smartphone,24621,24621,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3b.csv,smartphone,6813,6813,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3c.csv,smartphone,37183,37183,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S4.csv,smartphone,94600,94600,0,0,0,False,10.000009536752259,2,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa01.csv,smartphone,11486,11486,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 222); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa02.csv,smartphone,67523,67523,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 222); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta10.csv,smartphone,1502,1502,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta11.csv,smartphone,510,510,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta12.csv,smartphone,610,610,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta13.csv,smartphone,404,404,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta14.csv,smartphone,2885,2885,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta15.csv,smartphone,833,833,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta16.csv,smartphone,11335,11335,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta17.csv,smartphone,4519,4519,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta19.csv,smartphone,292,292,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1a.csv,smartphone,25676,25676,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1b.csv,smartphone,954,954,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta2.csv,smartphone,10991,10991,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta20.csv,smartphone,3223,3223,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta21.csv,smartphone,2079,2079,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta22.csv,smartphone,1564,1564,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta23.csv,smartphone,1110,1110,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta24.csv,smartphone,1171,1171,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta25.csv,smartphone,646,646,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta26.csv,smartphone,1935,1935,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta27.csv,smartphone,2540,2540,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta28.csv,smartphone,4210,4210,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta29.csv,smartphone,23705,23705,0,5,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,smartphone,645,645,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta30.csv,smartphone,17136,17136,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta4.csv,smartphone,1789,1789,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta5.csv,smartphone,307,307,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta6.csv,smartphone,1376,1376,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta7.csv,smartphone,840,840,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta8.csv,smartphone,3676,3676,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,smartphone,156,156,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,smartphone,32459,32459,0,6529,0,False,10.000009536752259,2,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb10.csv,smartphone,196,196,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb11.csv,smartphone,361,361,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,smartphone,447,447,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,smartphone,5712,5712,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,smartphone,8240,8240,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,smartphone,556,556,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,smartphone,64388,64388,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,smartphone,498,498,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,smartphone,461,461,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,smartphone,668,668,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,smartphone,452,452,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,smartphone,20476,20476,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,smartphone,652,652,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,smartphone,4909,4909,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,smartphone,918,918,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,smartphone,284,284,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,smartphone,3138,3138,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,smartphone,19588,19588,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,smartphone,15826,15826,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,smartphone,1380,1380,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,smartphone,5879,5879,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,smartphone,1126,1126,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,smartphone,329,329,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,smartphone,52713,52713,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,smartphone,3861,3861,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,smartphone,126526,126526,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,smartphone,1012,1012,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,smartphone,1281,1281,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,smartphone,1602,1602,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw8.csv,smartphone,1529,1529,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw9.csv,smartphone,552,552,0,0,0,False,10.000009536752259,1,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,smartphone,70285,70285,0,0,0,False,10.000009536752259,3,cp1252,not valid UTF-8 (byte 223); decoded with cp1252 fallback,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-M.csv,vehicle,105974,105974,0,2,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S1.csv,vehicle,51746,51746,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S2.csv,vehicle,93876,93876,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3a.csv,vehicle,24621,24621,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3b.csv,vehicle,6813,6813,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S3c.csv,vehicle,37183,37183,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-S4.csv,vehicle,94600,94600,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa01.csv,vehicle,11535,11535,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vfa02.csv,vehicle,67755,67755,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta10.csv,vehicle,1502,1502,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta11.csv,vehicle,510,510,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta12.csv,vehicle,610,610,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta13.csv,vehicle,404,404,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta14.csv,vehicle,2885,2885,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta15.csv,vehicle,833,833,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta16.csv,vehicle,11335,11335,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta17.csv,vehicle,4519,4519,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta19.csv,vehicle,292,292,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1a.csv,vehicle,25676,25676,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vta1b.csv,vehicle,953,953,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta2.csv,vehicle,10991,10991,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta20.csv,vehicle,3223,3223,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta21.csv,vehicle,2079,2079,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta22.csv,vehicle,1564,1564,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta23.csv,vehicle,1110,1110,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta24.csv,vehicle,1171,1171,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta25.csv,vehicle,646,646,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta26.csv,vehicle,1935,1935,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta27.csv,vehicle,2540,2540,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta28.csv,vehicle,4210,4210,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta29.csv,vehicle,23705,23705,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta3.csv,vehicle,645,645,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta30.csv,vehicle,17136,17136,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta4.csv,vehicle,1789,1789,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta5.csv,vehicle,307,307,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta6.csv,vehicle,1376,1376,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta7.csv,vehicle,840,840,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta8.csv,vehicle,3676,3676,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vta9.csv,vehicle,156,156,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb1.csv,vehicle,32459,32459,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb10.csv,vehicle,195,195,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb11.csv,vehicle,361,361,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb12.csv,vehicle,447,447,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb2.csv,vehicle,5712,5712,0,2,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb3.csv,vehicle,8240,8240,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb4.csv,vehicle,556,556,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb5.csv,vehicle,64388,64388,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb6.csv,vehicle,498,498,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb7.csv,vehicle,461,461,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb8.csv,vehicle,668,668,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-vtb9.csv,vehicle,452,452,0,0,0,False,9.999999999417923,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw1.csv,vehicle,20475,20475,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw10.csv,vehicle,652,652,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw11.csv,vehicle,4909,4909,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw12.csv,vehicle,918,918,0,0,0,False,10.00000000014552,1,utf-8,,False,True
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/V-Dataset/V-Vw13.csv,vehicle,284,284,0,0,0,False,10.00000000014552,1,utf-8,,False,True
