source_file,session_id,stream,dataset_family,payload_hash,segment_id,segment_index,start_row,end_row,row_count,start_time_s,end_time_s,duration_s,gap_before_s,median_interval_s,measured_rate_hz,segmentation_reason,is_short
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,VW15,vehicle,synchronized_categorized,1b9ee80793538ff7c9fc1675ff83a749cbcdb27174acf85865bebdb4b1ae0fe3,1b9ee8079353:000,0,0,1390,1391,62986.9,63125.9,139.0,,0.09999999999854481,10.00000000014552,first segment of file,False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16a/S-Vw16a.csv,VW16A,smartphone,synchronized_categorized,fc23e971b8f331ce5ca9c0956f1bb8bc103d6f7baf3dafadec8367bdcfa2cf74,fc23e971b8f3:000,0,0,5878,5879,1578504733.6030002,1578505321.402,587.798999786377,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16a/V-Vw16a.csv,VW16A,vehicle,synchronized_categorized,02a947a7f4344d7d804487743ba8d2c67ad36f02a065b2f957319bb697a8fe06,02a947a7f434:000,0,0,5878,5879,63143.8,63731.6,587.7999999999956,,0.09999999999854481,10.00000000014552,first segment of file,False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16b/S-Vw16b.csv,VW16B,smartphone,synchronized_categorized,5edb201c6796af66840f16917315a5715acf6584feae0f0f5e4f27453c33e0df,5edb201c6796:000,0,0,1125,1126,1578505336.0019999,1578505448.503,112.50100016593933,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16b/V-Vw16b.csv,VW16B,vehicle,synchronized_categorized,5646f2e20776bf4e9615291e7a4b3a388ba31ee57c1a7eeeb1bcf0915e049a0c,5646f2e20776:000,0,0,1125,1126,63736.2,63848.7,112.5,,0.09999999999854481,10.00000000014552,first segment of file,False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/S-Vw17.csv,VW17,smartphone,synchronized_categorized,abd8373222ff026c1cf2879155e043c8007bc9e95186854aa7e1efe6908fac9d,abd8373222ff:000,0,0,328,329,1578505454.7020001,1578505487.503,32.800999879837036,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,VW17,vehicle,synchronized_categorized,e3bdc813996678698b015c2feecb0f44299c71559756fc27544ba4a19500e92b,e3bdc8139966:000,0,0,328,329,63853.1,63885.9,32.80000000000291,,0.09999999999854481,10.00000000014552,first segment of file,False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/S-Y1.csv,Y1,smartphone,synchronized_categorized,4e0f18c9aeea9f9e60e595697a77046828ce633f96d4c84a9df8dc04067d0d4a,4e0f18c9aeea:000,0,0,337,338,1567188765.703,1567188805.3100002,39.60700011253357,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/S-Y1.csv,Y1,smartphone,synchronized_categorized,4e0f18c9aeea9f9e60e595697a77046828ce633f96d4c84a9df8dc04067d0d4a,4e0f18c9aeea:001,1,338,3374,3037,1567188913.7459998,1567189217.346,303.60000014305115,108.43599963188171,0.09999990463256836,10.000009536752259,"forward gap of 108.4s exceeds threshold 10.0s (max(100.0x median interval 0.1000s, 10.0s))",False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/S-Y1.csv,Y1,smartphone,synchronized_categorized,4e0f18c9aeea9f9e60e595697a77046828ce633f96d4c84a9df8dc04067d0d4a,4e0f18c9aeea:002,2,3375,70284,66910,1567189466.2259998,1567196157.021,6690.795000076294,248.87999987602234,0.09999990463256836,10.000009536752259,"forward gap of 248.9s exceeds threshold 10.0s (max(100.0x median interval 0.1000s, 10.0s))",False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/V-Y1.csv,Y1,vehicle,synchronized_categorized,382cb04c75e8655bb498c98f50a354f1091c3750a391310e1bf2c1767a7f6478,382cb04c75e8:000,0,0,4557,4558,61959.9,62415.6,455.6999999999971,,0.09999999999854481,10.00000000014552,first segment of file,False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/V-Y1.csv,Y1,vehicle,synchronized_categorized,382cb04c75e8655bb498c98f50a354f1091c3750a391310e1bf2c1767a7f6478,382cb04c75e8:001,1,4558,70099,65542,62669.6,69223.7,6554.0999999999985,254.0,0.09999999999854481,10.00000000014552,"forward gap of 254.0s exceeds threshold 10.0s (max(100.0x median interval 0.1000s, 10.0s))",False
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/V-Y1.csv,Y1,vehicle,synchronized_categorized,382cb04c75e8655bb498c98f50a354f1091c3750a391310e1bf2c1767a7f6478,382cb04c75e8:002,2,70100,70284,185,69608.3,69626.7,18.39999999999418,384.6000000000058,0.10000000000582077,9.999999999417923,"forward gap of 384.6s exceeds threshold 10.0s (max(100.0x median interval 0.1000s, 10.0s))",False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-M.csv,M,smartphone,synchronized_uncategorized,71453d0af0d336bf4cc25e548f4ec4c75e83eba8b2a224604280510049d09587,71453d0af0d3:000,0,0,105973,105974,1567847609.5059998,1567858209.129,10599.623000144958,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S1.csv,S1,smartphone,synchronized_uncategorized,819c5c4bb272ad843acc31d94da9eb34c43fabb6fbfa3fa0067a844bbe70beaa,819c5c4bb272:000,0,0,51745,51746,1567937269.5459998,1567942444.0449998,5174.499000072479,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S2.csv,S2,smartphone,synchronized_uncategorized,5851902ce5d4f82f900d082e082d2fc43deac3d4f8f128d1193e6a353970f22d,5851902ce5d4:000,0,0,93875,93876,1567944231.741,1567953620.349,9388.608000040054,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3a.csv,S3A,smartphone,synchronized_uncategorized,8e085465f03842026bb12029f08eb21e891263d7e82700b0601607afc2832aaa,8e085465f038:000,0,0,24620,24621,1567624911.4940002,1567627373.4940002,2462.0,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3b.csv,S3B,smartphone,synchronized_uncategorized,19e3c80523efaccf8c56245c1f8d4806d175b088616daca65b877eda68397d31,19e3c80523ef:000,0,0,6812,6813,1567627383.493,1567628069.021,685.5279998779297,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3c.csv,S3C,smartphone,synchronized_uncategorized,4eaf1873275aef7015a58927a0bbfcc17e1799162e47de53a94886950ce30e3a,4eaf1873275a:000,0,0,37182,37183,1567628068.521,1567631786.72,3718.199000120163,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S4.csv,S4,smartphone,synchronized_uncategorized,4a3b9065b673c57492bc3668afe3bf3d5fcac1eb7bb6ba9e3d3a54b9dba53d93,4a3b9065b673:000,0,0,35185,35186,1567793775.111,1567797293.611,3518.5,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S4.csv,S4,smartphone,synchronized_uncategorized,4a3b9065b673c57492bc3668afe3bf3d5fcac1eb7bb6ba9e3d3a54b9dba53d93,4a3b9065b673:001,1,35186,94599,59414,1567797605.753,1567803548.216,5942.463000059128,312.1419999599457,0.09999990463256836,10.000009536752259,"forward gap of 312.1s exceeds threshold 10.0s (max(100.0x median interval 0.1000s, 10.0s))",False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa01.csv,VFA01,smartphone,synchronized_uncategorized,c743ad854bd5fd6419fd12506ca1171f9a41ee25c991bd8d5697fc852644352c,c743ad854bd5:000,0,0,11485,11486,1573204826.236,1573205974.736,1148.5,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa02.csv,VFA02,smartphone,synchronized_uncategorized,65348172ad4eb61777bdee119ab5e88c558bf648df53a514e11d17a571d3b556,65348172ad4e:000,0,0,67522,67523,1573207037.649,1573213789.85,6752.2009999752045,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta10.csv,VTA10,smartphone,synchronized_uncategorized,1802cbfa0458ea06c8e52fd7bebfefbdf2614a56329377ec26b4d4c981aee863,1802cbfa0458:000,0,0,1501,1502,1573041710.393,1573041860.493,150.10000014305115,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta11.csv,VTA11,smartphone,synchronized_uncategorized,55296eaadaa797bde6a790f5f8b7ac7b98c250ff186b00773f33a0eda8f21db3,55296eaadaa7:000,0,0,509,510,1573041872.393,1573041923.293,50.90000009536743,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta12.csv,VTA12,smartphone,synchronized_uncategorized,e0ea65fc0a2f31c301f80508d75bdf9cd5a39c3f33e55c91d031a368a64ceca9,e0ea65fc0a2f:000,0,0,609,610,1573041935.393,1573041996.293,60.90000009536743,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta13.csv,VTA13,smartphone,synchronized_uncategorized,228caace5149d33268cc499f8a66c155a09099f617fed9da84d8ad07379cefa6,228caace5149:000,0,0,403,404,1573042007.292,1573042047.593,40.300999879837036,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta14.csv,VTA14,smartphone,synchronized_uncategorized,bb4a6ff8b36af8de10e86abdddb2ff46de53d7cfe209a774d42080fecdd3993f,bb4a6ff8b36a:000,0,0,2884,2885,1573042052.493,1573042340.893,288.39999985694885,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta15.csv,VTA15,smartphone,synchronized_uncategorized,97658ff6d1e6bac43ba2614e6dcaccd1c56024cd57b762c85efda43a978060cb,97658ff6d1e6:000,0,0,832,833,1573042351.793,1573042434.993,83.20000004768372,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta16.csv,VTA16,smartphone,synchronized_uncategorized,25bba4c7024d5e8fbad2b0bc65221b0f69e81661d774e00a123a370775f87ca7,25bba4c7024d:000,0,0,11334,11335,1573042440.6929998,1573043574.093,1133.4000000953674,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta17.csv,VTA17,smartphone,synchronized_uncategorized,e7dd97db647b400f8be06c52f2366d76761cb6255d85da7e5f218714809f0ea4,e7dd97db647b:000,0,0,4518,4519,1573043585.392,1573044038.3779998,452.9859998226166,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta19.csv,VTA19,smartphone,synchronized_uncategorized,50a0ce6338f87d5c04129f3b28cb443be0a60a0239eeda7c58e49cc880f08ca2,50a0ce6338f8:000,0,0,291,292,1573044057.3769999,1573044086.4780002,29.10100030899048,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1a.csv,VTA1A,smartphone,synchronized_uncategorized,25e382fbbc3403530e5faa5aad1ac1ef18676ed50319827bf2f7c2d782f5491c,25e382fbbc34:000,0,0,25675,25676,1573036907.3630002,1573039474.8620002,2567.4990000724792,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1b.csv,VTA1B,smartphone,synchronized_uncategorized,d4286914fd022b5784dceb7c086d452c30d64507cffc2ec2ce2a0405932a5b82,d4286914fd02:000,0,0,953,954,1573039489.463,1573039584.763,95.29999995231628,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta2.csv,VTA2,smartphone,synchronized_uncategorized,eafbdc315806d9f6644ce18f63318b9a75d7ed5f817b340c2745141ac92c7159,eafbdc315806:000,0,0,10990,10991,1573039591.2649999,1573040690.263,1098.9980001449585,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta20.csv,VTA20,smartphone,synchronized_uncategorized,2053e5e5c9a739118c490104966ba941826c08f18d7418f54199d7bfde195f46,2053e5e5c9a7:000,0,0,3222,3223,1573044141.722,1573044463.922,322.2000000476837,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta21.csv,VTA21,smartphone,synchronized_uncategorized,8aa3df49db9bd45d40751a5d0f31939a3a9181a945d10a9e1540dac24beef5e4,8aa3df49db9b:000,0,0,2078,2079,1573044452.022,1573044659.822,207.79999995231628,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta22.csv,VTA22,smartphone,synchronized_uncategorized,63dcb0fceb5e515bdc08e465647e71e2784ad231aee5c772ef2c29f6e569d327,63dcb0fceb5e:000,0,0,1563,1564,1573044660.822,1573044817.1230001,156.30100011825562,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta23.csv,VTA23,smartphone,synchronized_uncategorized,9b6078292366076f3e641d55f443d759a0429652023db517c8db8fafe24b0971,9b6078292366:000,0,0,1109,1110,1573044820.023,1573044930.923,110.90000009536743,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta24.csv,VTA24,smartphone,synchronized_uncategorized,0e19870184841a8f9ccdf8b74aa657dbb2fdae66ac7112cb6597c648aca155a0,0e1987018484:000,0,0,1170,1171,1573044935.922,1573045052.923,117.00100016593933,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta25.csv,VTA25,smartphone,synchronized_uncategorized,79a3cb847acd285da722c1ac63b89d757361e82bcf686e8fab40bb54fa319883,79a3cb847acd:000,0,0,645,646,1573045056.324,1573045120.822,64.4980001449585,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta26.csv,VTA26,smartphone,synchronized_uncategorized,35b361cd3f6673e8548e6068e82cc66458ce05daef8483a91f904cc048b76b5a,35b361cd3f66:000,0,0,1934,1935,1573045128.922,1573045322.3219998,193.39999985694885,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta27.csv,VTA27,smartphone,synchronized_uncategorized,5a5de2c15ce2cc7fe1008a92df855697f83407478fd728f7465dc7864d7a1949,5a5de2c15ce2:000,0,0,2539,2540,1573045329.6220002,1573045583.5219998,253.89999961853027,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta28.csv,VTA28,smartphone,synchronized_uncategorized,f6681389a3ae39e0b085f81857f370629fc78349cbb50461273dc1e54096af62,f6681389a3ae:000,0,0,4209,4210,1573045614.922,1573046035.822,420.90000009536743,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta29.csv,VTA29,smartphone,synchronized_uncategorized,fdb0c5fe8db02276321e8780ca009543835eb2f452fe66372aa73e1a950787e1,fdb0c5fe8db0:000,0,0,23704,23705,1573046840.808,1573049210.586,2369.7779998779297,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,VTA3,smartphone,synchronized_uncategorized,e94b492767c89f9371182a9c877b001fc4d06592be48ed5b69e9298706147a30,e94b492767c8:000,0,0,644,645,1573040753.893,1573040818.293,64.40000009536743,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta30.csv,VTA30,smartphone,synchronized_uncategorized,28161336944b3371ce22d074dbfd5693e915dfd3189c1dec1d0d5e0ffc69984c,28161336944b:000,0,0,17135,17136,1573049223.8860002,1573050937.386,1713.4999997615814,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta4.csv,VTA4,smartphone,synchronized_uncategorized,b3afee4fde18ba7facfbf7ad2c0811c3d989867fff4b4cb548a382a87276992f,b3afee4fde18:000,0,0,1788,1789,1573040847.3939998,1573041026.1929998,178.79900002479553,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta5.csv,VTA5,smartphone,synchronized_uncategorized,ef23269dffe16050ab251b6b2d77a92cfec1d2ad1c1989cb76c67c3eb7d3b215,ef23269dffe1:000,0,0,306,307,1573041034.393,1573041064.993,30.600000143051147,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta6.csv,VTA6,smartphone,synchronized_uncategorized,1deac04dc111225b0f80126c8d3f466ca2c121700e35f566a676a6a9f01f59df,1deac04dc111:000,0,0,1375,1376,1573041071.993,1573041209.493,137.5,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta7.csv,VTA7,smartphone,synchronized_uncategorized,a3979f48728a7f7bf31600afb6710cad8bd2c69e281b219ecd3a0981a5cc3103,a3979f48728a:000,0,0,839,840,1573041215.293,1573041299.1929998,83.89999985694885,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta8.csv,VTA8,smartphone,synchronized_uncategorized,b771523b2a83f94bad8fee4c84b8689490deb65b6d017667cd3fabce4f256b2b,b771523b2a83:000,0,0,3675,3676,1573041305.293,1573041672.793,367.5,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,VTA9,smartphone,synchronized_uncategorized,ddca3a613dc259fa950a764c00b09b9ed85aea780efcf79c4d7981bb69c3eb8c,ddca3a613dc2:000,0,0,155,156,1573041683.3939998,1573041698.892,15.498000144958496,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,VTB1,smartphone,synchronized_uncategorized,4132d57199e839a0b10e2eaee6f0c23bf40a700b385d14efbb98739a726eb7e1,4132d57199e8:000,0,0,683,684,1573052257.146,1573052325.445,68.29900002479553,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,VTB1,smartphone,synchronized_uncategorized,4132d57199e839a0b10e2eaee6f0c23bf40a700b385d14efbb98739a726eb7e1,4132d57199e8:001,1,684,32458,31775,1573052986.8209999,1573055502.945,2516.1240000724792,661.3759999275208,0.09999990463256836,10.000009536752259,"forward gap of 661.4s exceeds threshold 10.0s (max(100.0x median interval 0.1000s, 10.0s))",False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb10.csv,VTB10,smartphone,synchronized_uncategorized,202fab30375ed39b0311ac63e92a1c58ad2851541bc72cc9792bce638363d23b,202fab30375e:000,0,0,195,196,1573064557.375,1573064576.875,19.5,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb11.csv,VTB11,smartphone,synchronized_uncategorized,6cf4b689fa8102dec178ff7e3dddefd414c34b56b27cdb830d3d83fe9d646204,6cf4b689fa81:000,0,0,360,361,1573064586.376,1573064622.376,36.0,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,VTB12,smartphone,synchronized_uncategorized,c8360323ca02d0fec1274997f62c00ef3ecaebc8af18ea1eb76046d1dcce7904,c8360323ca02:000,0,0,446,447,1573064631.4750001,1573064676.076,44.60099983215332,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,VTB2,smartphone,synchronized_uncategorized,06ad03911f2d31320e711bebbf41a3e0a3fb6264de7934b319d5e48eb89b4b75,06ad03911f2d:000,0,0,5711,5712,1573056380.476,1573056951.576,571.0999999046326,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,VTB3,smartphone,synchronized_uncategorized,7a8bd69ead897490494fb6c6742a324800b0e3dcf4e6ee256aae5e71a468fcc1,7a8bd69ead89:000,0,0,8239,8240,1573056961.676,1573057785.576,823.8999998569489,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,VTB4,smartphone,synchronized_uncategorized,1048727c0ca2ccb3c6e00fe35ac582e0500f359e3048f0ef7f987e1d48713b78,1048727c0ca2:000,0,0,555,556,1573057798.376,1573057853.876,55.5,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,VTB5,smartphone,synchronized_uncategorized,b5f5d659485e7add06e31bf87aba03f72aaebb2ee11a49720709b3ddbbae577f,b5f5d659485e:000,0,0,64387,64388,1573057853.075,1573064291.776,6438.7009999752045,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,VTB6,smartphone,synchronized_uncategorized,5d699a3e20def13001e2634a4e74d40e6f54bd688f376166b1697750ae8d0375,5d699a3e20de:000,0,0,497,498,1573064325.376,1573064375.076,49.700000047683716,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,VTB7,smartphone,synchronized_uncategorized,9837d2ebc6993222c74a7d1ad4ca8c655e370780eb82524e6d08cc7891d79eaa,9837d2ebc699:000,0,0,460,461,1573064379.375,1573064425.376,46.00099992752075,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,VTB8,smartphone,synchronized_uncategorized,d80cb5cebc5e4bc326bbc993e6243a5ad5d5b06c8b7dad6af923c7953e9ed294,d80cb5cebc5e:000,0,0,667,668,1573064433.376,1573064500.076,66.70000004768372,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,VTB9,smartphone,synchronized_uncategorized,cae29ddeeff1a3e6f385e670a50816d6ae3f563aa97c5c71e33d1d1483562606,cae29ddeeff1:000,0,0,451,452,1573064505.3769999,1573064550.476,45.099000215530396,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,VW1,smartphone,synchronized_uncategorized,fbf968d0ce575b60b087db7b705fe71e8142686fad52dc078eae352f93ca1357,fbf968d0ce57:000,0,0,20475,20476,1578476275.816,1578478323.316,2047.5,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,VW10,smartphone,synchronized_uncategorized,31906be512c48d1baae00015079868cf97355c79ff6e6c6c5353922dbbe9d850,31906be512c4:000,0,0,651,652,1578499661.904,1578499727.004,65.09999990463257,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,VW11,smartphone,synchronized_uncategorized,cd923def23f54bfbb52ef732652be92429131ca3715bfef3bf021d9e4e3bbf9d,cd923def23f5:000,0,0,4908,4909,1578499735.504,1578500226.304,490.7999999523163,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,VW12,smartphone,synchronized_uncategorized,fa60a662386f7eff0150f6b8380a9e1e008a2fa4c3fca2308bd0b0b6fbbc2dd5,fa60a662386f:000,0,0,917,918,1578500240.205,1578500331.905,91.70000004768372,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,VW13,smartphone,synchronized_uncategorized,c3e5f69ec8f47ce57f1a304ff96e21ca51cd8be7edf66235eb0217ff4a3d2177,c3e5f69ec8f4:000,0,0,283,284,1578500426.104,1578500454.404,28.299999952316284,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,VW14A,smartphone,synchronized_uncategorized,836db6cc3414518a391158b87d9bb094c16c8183a86f1251c6ffe045e8c55e37,836db6cc3414:000,0,0,3137,3138,1578500474.984,1578500788.684,313.7000000476837,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,VW14B,smartphone,synchronized_uncategorized,0db4f806fa684768971ddba1293a5a985c183fc70a5024155675e4ca346c3e90,0db4f806fa68:000,0,0,19587,19588,1578500788.983,1578502747.684,1958.7009999752045,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,VW14C,smartphone,synchronized_uncategorized,c352dd554b956d05f8e5e7a69cc74e60f48e0d12d6108ad4e96ae8edf82e3560,c352dd554b95:000,0,0,15825,15826,1578502748.984,1578504331.484,1582.5,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,VW15,smartphone,synchronized_uncategorized,68e3eeebef9679a1e4ac0306ea4a689c6a49470886e8376b4ee7f1889f4beb3d,68e3eeebef96:000,0,0,1379,1380,1578504589.943,1578504727.8430002,137.90000009536743,,0.09999990463256836,10.000009536752259,first segment of file,False
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,VW16A,smartphone,synchronized_uncategorized,77dfd320c66aec9889960cb6e32b586c571e17ebaf15cbe41d2965518669a01d,77dfd320c66a:000,0,0,5878,5879,1578504733.6030002,1578505321.402,587.798999786377,,0.09999990463256836,10.000009536752259,first segment of file,False
