segment_id,session_id,source_file,label_source,label_quality,row_count,labelled_rows,coverage_fraction,mean_label_mps,max_label_mps,stationary_fraction,note
71453d0af0d3:000,M,Synchronised V abd S datasets/Categorised IOVNB Dataset/M (Driver B)/S-M.csv,TIER_1_VEHICLE_SYNCED,high,105974,105941,0.9996886028648536,9.919836453680087,27.963680555559094,0.10516230732199998,interpolated from vehicle velocity at offset 3604.367s; 33 row(s) left unlabelled beyond 0.5s of a reference sample
4eaf1873275a:000,S3C,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3c.csv,TIER_1_VEHICLE_SYNCED,high,37183,37143,0.9989242395718474,11.764916096524862,32.5336388889061,0.07850739035619093,interpolated from vehicle velocity at offset 3604.720s; 40 row(s) left unlabelled beyond 0.5s of a reference sample
4a3b9065b673:000,S4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S4.csv,TIER_2_VEHICLE_CLOCK,medium,94600,91466,0.9668710359408034,9.597738737086702,30.43883194444708,0.16069359106115932,interpolated from vehicle velocity at offset 3758.314s; 3134 row(s) left unlabelled beyond 0.5s of a reference sample
c743ad854bd5:000,VFA01,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa01.csv,TIER_1_VEHICLE_SYNCED,high,11486,11486,1.0,16.33196296602624,27.324444444444445,0.060769632596204076,interpolated from vehicle velocity at offset 3.386s; 0 row(s) left unlabelled beyond 0.5s of a reference sample
65348172ad4e:000,VFA02,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa02.csv,TIER_1_VEHICLE_SYNCED,high,67523,67523,1.0,24.154853808208554,32.74913055559754,0.014987485745597797,interpolated from vehicle velocity at offset 3.749s; 0 row(s) left unlabelled beyond 0.5s of a reference sample
1802cbfa0458:000,VTA10,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta10.csv,TIER_1_VEHICLE_SYNCED,high,1502,1455,0.9687083888149135,25.038986840397065,32.76353055554989,0.0,interpolated from vehicle velocity at offset 5.193s; 47 row(s) left unlabelled beyond 0.5s of a reference sample
55296eaadaa7:000,VTA11,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta11.csv,TIER_3_SMARTPHONE_GNSS,low,510,6,0.011764705882352941,4.183796296296297,7.427777777777778,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
e0ea65fc0a2f:000,VTA12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta12.csv,TIER_3_SMARTPHONE_GNSS,low,610,7,0.011475409836065573,5.253571428571428,6.438888888888889,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
228caace5149:000,VTA13,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta13.csv,TIER_3_SMARTPHONE_GNSS,low,404,6,0.01485148514851485,6.555555555555556,7.530555555555556,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
bb4a6ff8b36a:000,VTA14,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta14.csv,TIER_1_VEHICLE_SYNCED,high,2885,2840,0.9844020797227037,18.806537937206524,25.28888888888889,0.0,interpolated from vehicle velocity at offset 5.193s; 45 row(s) left unlabelled beyond 0.5s of a reference sample
97658ff6d1e6:000,VTA15,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta15.csv,TIER_1_VEHICLE_SYNCED,high,833,831,0.9975990396158463,19.884270143067344,21.891111111111115,0.0,interpolated from vehicle velocity at offset 3.093s; 2 row(s) left unlabelled beyond 0.5s of a reference sample
25bba4c7024d:000,VTA16,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta16.csv,TIER_1_VEHICLE_SYNCED,high,11335,11303,0.9971768857520953,12.047326606809847,26.09611111109494,0.052110059276298325,interpolated from vehicle velocity at offset 4.993s; 32 row(s) left unlabelled beyond 0.5s of a reference sample
e7dd97db647b:000,VTA17,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta17.csv,TIER_1_VEHICLE_SYNCED,high,4519,4478,0.9909271962823634,9.050880652324993,15.59248888889408,0.05984814649397052,interpolated from vehicle velocity at offset 4.585s; 41 row(s) left unlabelled beyond 0.5s of a reference sample
50a0ce6338f8:000,VTA19,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta19.csv,TIER_3_SMARTPHONE_GNSS,low,292,4,0.0136986301369863,2.2305555555555556,4.1194444444444445,0.25,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
25e382fbbc34:000,VTA1A,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1a.csv,TIER_1_VEHICLE_SYNCED,high,25676,25532,0.9943916497896869,15.857057669786947,28.73431527777514,0.009164969450101833,interpolated from vehicle velocity at offset 0.762s; 144 row(s) left unlabelled beyond 0.5s of a reference sample
d4286914fd02:000,VTA1B,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1b.csv,TIER_1_VEHICLE_SYNCED,high,954,951,0.9968553459119497,13.205767136932053,21.576388888888708,0.016824395373291272,interpolated from vehicle velocity at offset 0.713s; 3 row(s) left unlabelled beyond 0.5s of a reference sample
eafbdc315806:000,VTA2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta2.csv,TIER_1_VEHICLE_SYNCED,high,10991,10989,0.9998180329360385,10.053582126823779,22.67545000001176,0.06943306943306943,interpolated from vehicle velocity at offset 0.764s; 2 row(s) left unlabelled beyond 0.5s of a reference sample
2053e5e5c9a7:000,VTA20,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta20.csv,TIER_1_VEHICLE_SYNCED,high,3223,3008,0.9332919640086875,1.2559352328974485,12.45388888888889,0.8158244680851063,interpolated from vehicle velocity at offset 5.222s; 215 row(s) left unlabelled beyond 0.5s of a reference sample
8aa3df49db9b:000,VTA21,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta21.csv,TIER_1_VEHICLE_SYNCED,high,2079,2026,0.9745069745069745,13.393400168640865,20.78662499999879,0.026159921026653505,interpolated from vehicle velocity at offset 3.022s; 53 row(s) left unlabelled beyond 0.5s of a reference sample
63dcb0fceb5e:000,VTA22,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta22.csv,TIER_1_VEHICLE_SYNCED,high,1564,1561,0.9980818414322251,10.611678451313376,15.506955555551393,0.0,interpolated from vehicle velocity at offset 3.522s; 3 row(s) left unlabelled beyond 0.5s of a reference sample
9b6078292366:000,VTA23,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta23.csv,TIER_1_VEHICLE_SYNCED,high,1110,1101,0.9918918918918919,9.823832657180606,14.402144444440932,0.03814713896457766,interpolated from vehicle velocity at offset 1.723s; 9 row(s) left unlabelled beyond 0.5s of a reference sample
0e1987018484:000,VTA24,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta24.csv,TIER_1_VEHICLE_SYNCED,high,1171,1138,0.9718189581554227,6.068505301698361,15.656484722216165,0.26449912126537783,interpolated from vehicle velocity at offset 3.322s; 33 row(s) left unlabelled beyond 0.5s of a reference sample
79a3cb847acd:000,VTA25,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta25.csv,TIER_3_SMARTPHONE_GNSS,low,646,6,0.009287925696594427,0.949537037037037,3.2055555555555553,0.3333333333333333,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
35b361cd3f66:000,VTA26,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta26.csv,TIER_1_VEHICLE_SYNCED,high,1935,1927,0.9958656330749354,5.152629612811968,15.308055555554606,0.4058121432278153,interpolated from vehicle velocity at offset 2.122s; 8 row(s) left unlabelled beyond 0.5s of a reference sample
5a5de2c15ce2:000,VTA27,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta27.csv,TIER_1_VEHICLE_SYNCED,high,2540,2240,0.8818897637795275,12.397465548115033,18.046944444444442,0.06964285714285715,interpolated from vehicle velocity at offset 2.822s; 300 row(s) left unlabelled beyond 0.5s of a reference sample
f6681389a3ae:000,VTA28,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta28.csv,TIER_1_VEHICLE_SYNCED,high,4210,4154,0.9866983372921615,9.450727206708414,18.346111111111114,0.09701492537313433,interpolated from vehicle velocity at offset 4.122s; 56 row(s) left unlabelled beyond 0.5s of a reference sample
fdb0c5fe8db0:000,VTA29,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta29.csv,TIER_1_VEHICLE_SYNCED,high,23705,23619,0.9963720734022358,10.952630353276597,28.3197333333338,0.08086709852237606,interpolated from vehicle velocity at offset 3.197s; 86 row(s) left unlabelled beyond 0.5s of a reference sample
e94b492767c8:000,VTA3,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,TIER_3_SMARTPHONE_GNSS,low,645,5,0.007751937984496124,1.0500000000000003,2.7527777777777778,0.6,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
28161336944b:000,VTA30,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta30.csv,TIER_1_VEHICLE_SYNCED,high,17136,17123,0.9992413632119514,6.859668803169264,27.79,0.2183028674881738,interpolated from vehicle velocity at offset 3.586s; 13 row(s) left unlabelled beyond 0.5s of a reference sample
b3afee4fde18:000,VTA4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta4.csv,TIER_1_VEHICLE_SYNCED,high,1789,1739,0.9720514253773057,11.105043898952083,14.355890277776927,0.0,interpolated from vehicle velocity at offset 7.094s; 50 row(s) left unlabelled beyond 0.5s of a reference sample
ef23269dffe1:000,VTA5,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta5.csv,TIER_3_SMARTPHONE_GNSS,low,307,4,0.013029315960912053,3.263888888888889,3.7305555555555556,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
1deac04dc111:000,VTA6,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta6.csv,TIER_1_VEHICLE_SYNCED,high,1376,1359,0.9876453488372093,18.786305714986224,28.86694444443725,0.0,interpolated from vehicle velocity at offset 3.993s; 17 row(s) left unlabelled beyond 0.5s of a reference sample
a3979f48728a:000,VTA7,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta7.csv,TIER_1_VEHICLE_SYNCED,high,840,816,0.9714285714285714,18.03377931304499,31.42805555555556,0.0,interpolated from vehicle velocity at offset 3.993s; 24 row(s) left unlabelled beyond 0.5s of a reference sample
b771523b2a83:000,VTA8,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta8.csv,TIER_1_VEHICLE_SYNCED,high,3676,3638,0.9896626768226333,9.211451785168814,21.551944444444445,0.20890599230346343,interpolated from vehicle velocity at offset 5.093s; 38 row(s) left unlabelled beyond 0.5s of a reference sample
ddca3a613dc2:000,VTA9,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,TIER_3_SMARTPHONE_GNSS,low,156,2,0.01282051282051282,4.825000000000001,5.7666666666666675,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
4132d57199e8:000,VTB1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,TIER_1_VEHICLE_SYNCED,high,32459,32424,0.9989217166271296,12.865782485452872,28.103684722218482,0.039816185541574144,interpolated from vehicle velocity at offset 2.845s; 35 row(s) left unlabelled beyond 0.5s of a reference sample
202fab30375e:000,VTB10,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb10.csv,TIER_3_SMARTPHONE_GNSS,low,196,3,0.015306122448979591,3.6833333333333336,5.216666666666667,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
6cf4b689fa81:000,VTB11,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb11.csv,TIER_3_SMARTPHONE_GNSS,low,361,5,0.013850415512465374,5.373333333333333,5.75,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
c8360323ca02:000,VTB12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,TIER_3_SMARTPHONE_GNSS,low,447,5,0.011185682326621925,3.4666666666666672,5.466666666666667,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
06ad03911f2d:000,VTB2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,TIER_1_VEHICLE_SYNCED,high,5712,5671,0.9928221288515406,7.55896527312451,16.983055555555556,0.18673955210721213,interpolated from vehicle velocity at offset 3.176s; 41 row(s) left unlabelled beyond 0.5s of a reference sample
7a8bd69ead89:000,VTB3,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,TIER_1_VEHICLE_SYNCED,high,8240,8201,0.9952669902912621,0.8048665779241132,10.401544444438727,0.5431044994512865,interpolated from vehicle velocity at offset 2.476s; 39 row(s) left unlabelled beyond 0.5s of a reference sample
1048727c0ca2:000,VTB4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,TIER_3_SMARTPHONE_GNSS,low,556,6,0.01079136690647482,1.3902777777777777,2.1361111111111115,0.16666666666666666,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
b5f5d659485e:000,VTB5,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,TIER_1_VEHICLE_SYNCED,high,64388,64088,0.9953407467229919,17.317583614466002,31.371929166666607,0.023077643240544253,interpolated from vehicle velocity at offset 1.675s; 300 row(s) left unlabelled beyond 0.5s of a reference sample
5d699a3e20de:000,VTB6,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,TIER_3_SMARTPHONE_GNSS,low,498,6,0.012048192771084338,4.926851851851851,5.391666666666667,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
9837d2ebc699:000,VTB7,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,TIER_3_SMARTPHONE_GNSS,low,461,6,0.013015184381778741,4.462500000000001,5.202777777777778,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
d80cb5cebc5e:000,VTB8,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb8.csv,TIER_1_VEHICLE_SYNCED,high,668,651,0.9745508982035929,19.390526868919572,21.26,0.0,interpolated from vehicle velocity at offset 0.076s; 17 row(s) left unlabelled beyond 0.5s of a reference sample
cae29ddeeff1:000,VTB9,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb9.csv,TIER_3_SMARTPHONE_GNSS,low,452,6,0.01327433628318584,5.818981481481482,6.6722222222222225,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
fbf968d0ce57:000,VW1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw1.csv,TIER_2_VEHICLE_CLOCK,medium,20476,20474,0.9999023246727876,0.011361873324432946,0.05652777777788894,1.0,interpolated from vehicle velocity at offset 100.466s; 2 row(s) left unlabelled beyond 0.5s of a reference sample
31906be512c4:000,VW10,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw10.csv,TIER_1_VEHICLE_SYNCED,high,652,626,0.9601226993865031,11.347325643414594,16.3592999999973,0.0,interpolated from vehicle velocity at offset 2.004s; 26 row(s) left unlabelled beyond 0.5s of a reference sample
cd923def23f5:000,VW11,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw11.csv,TIER_1_VEHICLE_SYNCED,high,4909,4877,0.9934813607659401,11.813917885539873,27.341944444444444,0.14845191716218986,interpolated from vehicle velocity at offset 4.704s; 32 row(s) left unlabelled beyond 0.5s of a reference sample
fa60a662386f:000,VW12,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw12.csv,TIER_1_VEHICLE_SYNCED,high,918,911,0.9923747276688453,25.12173089706056,27.057775000000962,0.0,interpolated from vehicle velocity at offset 3.305s; 7 row(s) left unlabelled beyond 0.5s of a reference sample
c3e5f69ec8f4:000,VW13,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw13.csv,TIER_3_SMARTPHONE_GNSS,low,284,4,0.014084507042253521,7.781250000000001,8.73611111111111,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
836db6cc3414:000,VW14A,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14a.csv,TIER_1_VEHICLE_SYNCED,high,3138,3124,0.9955385595920969,25.21407583937967,30.396111111111114,0.0,interpolated from vehicle velocity at offset 3.484s; 14 row(s) left unlabelled beyond 0.5s of a reference sample
0db4f806fa68:000,VW14B,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14b.csv,TIER_1_VEHICLE_SYNCED,high,19588,19580,0.999591586685726,21.015807174855127,33.371090277774485,0.0,interpolated from vehicle velocity at offset 4.684s; 8 row(s) left unlabelled beyond 0.5s of a reference sample
c352dd554b95:000,VW14C,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw14c.csv,TIER_1_VEHICLE_SYNCED,high,15826,15807,0.9987994439529888,10.80685626392664,27.911111111111115,0.15619662174985766,interpolated from vehicle velocity at offset 3.784s; 19 row(s) left unlabelled beyond 0.5s of a reference sample
68e3eeebef96:000,VW15,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw15.csv,TIER_2_VEHICLE_CLOCK,medium,1380,1380,1.0,0.022690215378423674,0.14891388889361362,1.0,interpolated from vehicle velocity at offset 2.493s; 0 row(s) left unlabelled beyond 0.5s of a reference sample
77dfd320c66a:000,VW16A,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16a.csv,TIER_1_VEHICLE_SYNCED,high,5879,5737,0.975846232352441,14.281309307032295,23.187959722221862,0.07704375108941956,interpolated from vehicle velocity at offset 4.003s; 142 row(s) left unlabelled beyond 0.5s of a reference sample
66355f866e3d:000,VW16B,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw16b.csv,TIER_1_VEHICLE_SYNCED,high,1126,1089,0.9671403197158082,16.795422940261236,23.9806305555607,0.006427915518824609,interpolated from vehicle velocity at offset 3.503s; 37 row(s) left unlabelled beyond 0.5s of a reference sample
ffadddf6b48a:000,VW17,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw17.csv,TIER_3_SMARTPHONE_GNSS,low,329,4,0.0121580547112462,5.002777777777778,5.444444444444445,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
51abe4136abb:000,VW2,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw2.csv,TIER_1_VEHICLE_SYNCED,high,52713,52689,0.9995447043423823,18.705843294357347,32.0464944444438,0.05357854580652508,interpolated from vehicle velocity at offset 4.234s; 24 row(s) left unlabelled beyond 0.5s of a reference sample
07a93fc8421c:000,VW3,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw3.csv,TIER_1_VEHICLE_SYNCED,high,3861,3811,0.987049987049987,12.96300112576164,21.494205555552494,0.051430070847546576,interpolated from vehicle velocity at offset 4.984s; 50 row(s) left unlabelled beyond 0.5s of a reference sample
fa0b8dc8dddf:000,VW4,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw4.csv,TIER_1_VEHICLE_SYNCED,high,126526,126484,0.9996680524161042,16.945689227644838,36.62958333333333,0.06719426963094147,interpolated from vehicle velocity at offset 4.454s; 42 row(s) left unlabelled beyond 0.5s of a reference sample
aad875202b39:000,VW5,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw5.csv,TIER_1_VEHICLE_SYNCED,high,1012,980,0.9683794466403162,6.674579897959244,10.37990972222319,0.04795918367346939,interpolated from vehicle velocity at offset 6.004s; 32 row(s) left unlabelled beyond 0.5s of a reference sample
39c4ae392225:000,VW6,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw6.csv,TIER_1_VEHICLE_SYNCED,high,1281,1249,0.9750195160031225,8.600451009696588,11.315000000000001,0.0,interpolated from vehicle velocity at offset 1.804s; 32 row(s) left unlabelled beyond 0.5s of a reference sample
ae588bfe13db:000,VW7,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw7.csv,TIER_2_VEHICLE_CLOCK,medium,1602,1602,1.0,7.236031461541181,11.712155555552085,0.0149812734082397,interpolated from vehicle velocity at offset -167.797s; 0 row(s) left unlabelled beyond 0.5s of a reference sample
7f899dfeb1c3:000,VW8,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw8.csv,TIER_1_VEHICLE_SYNCED,high,1529,1485,0.9712230215827338,6.920300435839727,12.8966944444453,0.04713804713804714,interpolated from vehicle velocity at offset -156.696s; 44 row(s) left unlabelled beyond 0.5s of a reference sample
751e3a387bd3:000,VW9,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vw9.csv,TIER_3_SMARTPHONE_GNSS,low,552,7,0.012681159420289856,2.142063492063492,3.9,0.0,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
4e0f18c9aeea:000,Y1,Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Y1.csv,TIER_2_VEHICLE_CLOCK,medium,70285,66305,0.9433734082663442,8.54901692729731,23.233944444583273,0.11118316869014404,interpolated from vehicle velocity at offset 3468.062s; 3980 row(s) left unlabelled beyond 0.5s of a reference sample
8a6e2591b451:000,A1,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A1.csv,TIER_3_SMARTPHONE_GNSS,low,5942,24,0.004039044092898014,6.487731481481482,9.275,0.08333333333333333,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
1fd3d11e1b31:000,A10,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A10.csv,TIER_3_SMARTPHONE_GNSS,low,8886,3955,0.44508215169930226,12.991300744486583,27.019444444444446,0.02452591656131479,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
2addd6cdb9c9:000,A11,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A11.csv,TIER_3_SMARTPHONE_GNSS,low,5155,181,0.035111542192046555,5.545334561080417,8.86111111111111,0.055248618784530384,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
c674f8de297f:000,A12,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A12.csv,TIER_3_SMARTPHONE_GNSS,low,4673,156,0.0333832655681575,6.215883190883191,9.53888888888889,0.01282051282051282,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
31640a5f5290:000,A13,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A13.csv,TIER_3_SMARTPHONE_GNSS,low,9184,274,0.029834494773519165,5.697009326845094,8.866666666666667,0.029197080291970802,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
ebc743e3e724:000,A2,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A2.csv,TIER_3_SMARTPHONE_GNSS,low,11630,39,0.003353396388650043,27.889672364672368,34.93888888888889,0.07692307692307693,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
ed067f770ac8:000,A3,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A3.csv,TIER_3_SMARTPHONE_GNSS,low,11132,37,0.0033237513474667626,6.31786786786787,10.969444444444445,0.08108108108108109,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
99845be37ef3:000,A4,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A4.csv,TIER_3_SMARTPHONE_GNSS,low,32829,3163,0.09634774132626642,4.712456528612078,8.091666666666667,0.0379386658235852,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
dcfad1472878:000,A5,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A5.csv,TIER_3_SMARTPHONE_GNSS,low,85041,8149,0.09582436707000153,4.369872240629388,8.602777777777778,0.02699717756779973,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
7763df94e92d:000,A6,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A6.csv,TIER_3_SMARTPHONE_GNSS,low,86034,7747,0.09004579584815306,6.3483771495776145,8.108333333333334,0.010584742480960372,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
96b4949e2c7d:000,A7,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A7.csv,TIER_3_SMARTPHONE_GNSS,low,43872,4322,0.09851385849744712,6.672120031878246,8.352777777777778,0.00925497454881999,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
3590c6ee231d:000,A8,Unsynchronised V and S Dataset/Uncategorised IOVNB (V and S) Dataset/S-Dataset/S-A8.csv,TIER_3_SMARTPHONE_GNSS,low,66617,6565,0.09854841857183602,5.733668866886689,8.141666666666667,0.0062452399086062454,no synchronized vehicle reference; smartphone GNSS speed used on fresh rows only. Low confidence: the smartphone position updates ~0.1 Hz.
