relative_path,time_column_role,measured_rate_hz,rate_kind,delta_median_s,delta_mean_s,delta_std_s,delta_min_s,delta_max_s,coefficient_of_variation,sampling_class,evidence
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb09/V-vtb9.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.10000000000001291,7.126306745054184e-12,0.09999999999126885,0.10000000000582077,7.126306745053263e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb10/S-Vtb10.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1,0.000865284894516179,0.09500000000116415,0.10499999999956344,0.00865284894516179,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb10/V-vtb10.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.10000000000004501,7.119618446642111e-12,0.09999999999126885,0.10000000000582077,7.119618446638907e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb11/S-Vtb11.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1,0.0008498365856886943,0.09600000000136788,0.10300000000097498,0.008498365856886942,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb11/V-vtb11.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.1,7.128953417949148e-12,0.09999999999126885,0.10000000000582077,7.128953417949147e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb12/S-Vtb12.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000224215246356,0.0007071032264872979,0.09699999999975262,0.10300000000097498,0.007070873725103556,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vtb (Driver E)/Vtb12/V-vtb12.csv,time_of_day_s,9.999999999417923,exact,0.10000000000582077,0.09999999999998042,7.1329214844700115e-12,0.09999999999126885,0.10000000000582077,7.132921484471408e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw01/S-Vw1.csv,time_since_start_ms,9.999999999999858,exact,0.10000000000000142,0.1,0.0007956536388829012,0.08399999999983265,0.1150000000000091,0.007956536388829013,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw01/V-Vw1.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000007,2.910436350642183e-12,0.09999999999854481,0.10000000000582077,2.910436350642181e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw02/S-Vw2.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.09999998102898772,0.0007989953281039536,0.07699999999931606,0.12300000000050204,0.007989954796814842,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw02/V-Vw2.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999998,6.159768233484157e-06,0.0989999999947031,0.10100000000238651,6.159768233484158e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw03/S-Vw3.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000025906735734,0.0007423181274538567,0.09499999999934516,0.10500000000047294,0.00742316204354883,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw03/V-Vw3.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw04/S-Vw4.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1,0.0007813171132794281,0.07599999999911233,0.12399999999979627,0.00781317113279428,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw04/V-Vw4.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000005,5.622637761050504e-06,0.09900000000197906,0.10099999999511056,5.622637761050501e-05,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw05/S-Vw5.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000098911968225,0.000702545189743386,0.09799999999995634,0.10299999999915599,0.007025382407993709,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw05/V-Vw5.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999856,2.9093029704015635e-12,0.09999999999854481,0.10000000000582077,2.9093029704016053e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw06/S-Vw6.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1,0.0006696547617443798,0.09699999999975262,0.10300000000097498,0.006696547617443798,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw06/V-Vw6.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw07/S-Vw7.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.09999937539038112,0.0007126059430245801,0.09399999999914144,0.10599999999976717,0.007126103940576466,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw07/V-Vw7.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999909,2.9097011288874854e-12,0.09999999999854481,0.10000000000582077,2.9097011288875117e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw08/S-Vw8.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000000000000071,0.0007423254814019402,0.09499999999934516,0.10499999999956344,0.007423254814019349,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw08/V-Vw8.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1000000000000019,2.91181059800818e-12,0.09999999999854481,0.10000000000582077,2.911810598008124e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw09/S-Vw9.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1000018148820304,0.0006934986984466288,0.09699999999975262,0.10299999999915599,0.006934861124917899,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw09/V-Vw9.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999473,2.906421248607749e-12,0.09999999999854481,0.10000000000582077,2.9064212486079022e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw10/S-Vw10.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000000000000056,0.000681103288533593,0.09699999999975262,0.10299999999915599,0.006811032885335892,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw10/V-Vw10.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999777,2.908705215701633e-12,0.09999999999854481,0.10000000000582077,2.908705215701698e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw11/S-Vw11.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000000000000023,0.0007802576214755139,0.09100000000034925,0.10899999999855936,0.007802576214755121,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw11/V-Vw11.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000059,2.910827691985735e-12,0.09999999999854481,0.10000000000582077,2.9108276919857176e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw12/S-Vw12.csv,time_since_start_ms,9.999999999999858,exact,0.10000000000000142,0.09999999999999999,0.0006554860342617754,0.09699999999999998,0.10399999999999987,0.0065548603426177545,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw12/V-Vw12.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000477,2.9139475045598577e-12,0.09999999999854481,0.10000000000582077,2.913947504559719e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw13/S-Vw13.csv,time_since_start_ms,10.000000000000036,exact,0.09999999999999964,0.1,0.0007280352571744978,0.09799999999999898,0.10200000000000031,0.007280352571744977,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw13/V-Vw13.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000001029,2.918067759727747e-12,0.09999999999854481,0.10000000000582077,2.9180677597274466e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14a/S-Vw14a.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.10000000000000002,0.0007549644429828971,0.09499999999999886,0.10599999999999454,0.00754964442982897,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14a/V-Vw14a.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1000000000000014,2.9114262559648383e-12,0.09999999999854481,0.10000000000582077,2.911426255964798e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14b/S-Vw14b.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000005105427069,0.000755064923163199,0.09100000000000819,0.10900000000003729,0.007550645376705061,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14b/V-Vw14b.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000023,1.0104877073876847e-05,0.09900000000197906,0.10099999999511056,0.00010104877073876824,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14c/S-Vw14c.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.1,0.0007551403623403351,0.08800000000019281,0.11200000000008004,0.007551403623403351,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw14c/V-Vw14c.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw15/S-Vw15.csv,time_since_start_ms,10.000000000000002,exact,0.09999999999999998,0.1,0.0006211173818453857,0.09700000000000131,0.10200000000000387,0.006211173818453857,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw15/V-Vw15.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16a/S-Vw16a.csv,time_since_start_ms,9.999999999999858,exact,0.10000000000000142,0.09999982987410684,0.0007164284965886288,0.09499999999997044,0.10500000000001819,0.00716429715421081,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16a/V-Vw16a.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.09999999999999926,2.9098258746219857e-12,0.09999999999854481,0.10000000000582077,2.9098258746220072e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16b/S-Vw16b.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000088888888886,0.0007099290174918904,0.09799999999995634,0.1029999999999518,0.007099227070678278,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw16b/V-Vw16b.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.1,2.9103830456786644e-12,0.09999999999854481,0.10000000000582077,2.910383045678664e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/S-Vw17.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000304878048759,0.0007428458610164141,0.09699999999997999,0.1029999999999518,0.007428232139672094,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Vw (Driver E)/Vw17/V-Vw17.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10000000000000887,2.917016798568932e-12,0.09999999999854481,0.10000000000582077,2.917016798568673e-11,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/S-Y1.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.09999850599735348,0.0008752597553369889,0.0010000000002037268,0.11200000000008004,0.008752728319362623,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Categorised IOVNB Dataset/Y (Driver D)/Y1/V-Y1.csv,time_of_day_s,10.00000000014552,exact,0.09999999999854481,0.10908314836947236,1.7379865677769202,0.09900000001653098,384.6000000000058,15.932676987743665,severely_irregular,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-M.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10001193711546447,0.003968366473557808,0.0809999999999036,1.365000000000009,0.03967892821610186,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S1.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.0999999806744613,0.0007646277014951554,0.08900000000039654,0.11099999999987631,0.007646278492636063,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S2.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000000000000002,0.0005868541640226512,0.08799999999973807,0.11200000000008004,0.00586854164022651,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3a.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.1,0.0007830453578772541,0.08699999999998909,0.11199999999985266,0.00783045357877254,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3b.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.09999999999999996,0.0007916017857307495,0.09499999999979991,0.10500000000001819,0.007916017857307498,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S3c.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.099999973105266,0.0008548116913381289,0.08199999999987995,0.12100000000009459,0.008548119212375214,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-S4.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.09999998942884024,0.000861198001403049,0.08199999999999363,0.11700000000001864,0.008611980924416751,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa01.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.1,0.0008482613014428688,0.08600000000001273,0.11299999999999955,0.008482613014428687,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vfa02.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10000001480998787,0.000859756537429444,0.05899999999996908,0.1410000000000764,0.00859756410099624,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta10.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000000000000002,0.0006867936684094969,0.0909999999998945,0.10900000000003729,0.006867936684094968,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta11.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10000000000000017,0.0005779171326261398,0.09699999999997999,0.10200000000008913,0.005779171326261388,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta12.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10000000000000014,0.0006225114661160281,0.09699999999997999,0.10299999999983811,0.006225114661160272,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta13.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.100002481389578,0.0006437281275863538,0.09600000000000364,0.10399999999981446,0.006437121545800378,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta14.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.09999999999999995,0.0006363906545419011,0.09600000000000364,0.10500000000001819,0.006363906545419014,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta15.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10000000000000006,0.0008406728074789336,0.09000000000014552,0.10999999999989996,0.008406728074789331,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta16.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.09999999999999999,0.0006473739217187765,0.09000000000014552,0.10999999999989996,0.006473739217187766,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta17.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10026250553342184,0.01762333172974468,0.09300000000030195,1.2840000000001055,0.17577190631716322,mostly_stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta19.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10000343642611723,0.0007058824108324434,0.09699999999975262,0.10400000000026921,0.007058581545384702,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1a.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.09999996105160663,0.0007051624896069295,0.08799999999996544,0.11099999999999,0.007051627642564968,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta1b.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10000000000000019,0.0006060208578683719,0.09400000000005093,0.10599999999976717,0.006060208578683708,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta2.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.09999981801637853,0.0006983667177389171,0.09000000000014552,0.10799999999971988,0.006983679886542741,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta20.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.10000000000000002,0.0006178595840064563,0.09499999999999886,0.10500000000000398,0.006178595840064562,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta21.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.1,0.0005762378398905403,0.09600000000000364,0.10400000000004184,0.005762378398905403,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta22.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000063979526547,0.000590498103608361,0.09600000000000364,0.10400000000004184,0.0059049432565362265,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta23.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.09999999999999998,0.0006454390164007024,0.09500000000002728,0.10400000000004184,0.006454390164007026,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta24.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000085470085468,0.000668586431579755,0.09600000000000364,0.10400000000004184,0.006685807172146507,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta25.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.09999689922480627,0.0005623783912630726,0.09699999999997999,0.1029999999999518,0.005623958298934565,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta26.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.09999999999999999,0.0005815146218444815,0.09600000000000364,0.10300000000006548,0.005815146218444815,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta27.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10000000000000003,0.0005332578389420388,0.09600000000000364,0.10400000000004184,0.005332578389420386,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta28.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10000000000000002,0.0005820634108166454,0.0929999999998472,0.1069999999999709,0.005820634108166453,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta29.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.09999063291139242,0.0011217812934407885,0.0009999999999763531,0.11099999999999,0.01121886381532223,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta3.csv,time_since_start_ms,9.999999999999858,exact,0.10000000000000142,0.1,0.0005897678246195116,0.09600000000000009,0.10400000000000276,0.0058976782461951155,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta30.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.1,0.0007316274115907559,0.0660000000002583,0.13400000000001455,0.007316274115907559,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta4.csv,time_since_start_ms,10.000000000000568,exact,0.09999999999999432,0.09999944071588367,0.0005651114205424006,0.09600000000000364,0.10400000000001342,0.00565114581138492,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta5.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.10000000000000007,0.0004917622040805475,0.09799999999995634,0.10199999999997544,0.004917622040805471,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta6.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.1,0.0005981790549812061,0.09499999999997044,0.10599999999999454,0.005981790549812061,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta7.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.09999999999999998,0.0006604798342438896,0.09100000000000819,0.10800000000000409,0.006604798342438898,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta8.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.1,0.0006606531503242498,0.09199999999998454,0.10799999999994725,0.006606531503242498,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vta9.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.09998709677419312,0.0006323238938723379,0.09699999999997999,0.10199999999997544,0.006324054945813188,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb1.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.1202058736389897,4.024250336301483,0.0009999999999763531,661.3760000000001,33.47798418226534,severely_irregular,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb10.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1,0.000865284894516179,0.09500000000116415,0.10499999999956344,0.00865284894516179,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb11.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.1,0.0008498365856886943,0.09600000000136788,0.10300000000097498,0.008498365856886942,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb12.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000224215246356,0.0007071032264872979,0.09699999999975262,0.10300000000097498,0.007070873725103556,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb2.csv,time_since_start_ms,9.999999999999858,exact,0.10000000000000142,0.1,0.0006498791019387002,0.09399999999993724,0.10700000000008458,0.006498791019387002,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb3.csv,time_since_start_ms,9.999999999997726,exact,0.10000000000002274,0.09999999999999999,0.0006602842113191995,0.09500000000002728,0.10599999999999454,0.006602842113191995,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb4.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.1,0.0005631315273711161,0.09799999999995634,0.10200000000008913,0.005631315273711161,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb5.csv,time_since_start_ms,10.000000000009095,exact,0.09999999999990905,0.10000001553108546,0.0008643267564102214,0.07999999999992724,0.11900000000014188,0.00864326622170915,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb6.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000000000000146,0.001166259390450778,0.08799999999973807,0.11200000000008004,0.01166259390450761,stable,VERIFIED_FROM_FILE
Synchronised V abd S datasets/Uncategorised IOVNB Dataset/S-Dataset/S-Vtb7.csv,time_since_start_ms,9.99999999996362,exact,0.1000000000003638,0.10000217391304195,0.0007024767149111802,0.09599999999954889,0.10300000000006548,0.007024614440102342,stable,VERIFIED_FROM_FILE
